ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckdfc6s99001s3h5spf0qgchr,ckdevkwmnkvq20aow91z1hmgr,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fff6c9f6d-3a4a-fd6c-ca84-f3705c29e8f9-Fresh-Blueberry-Margaritas-8.jpg?Expires=1598394638271&KeyName=labelbox-assets-key-1&Signature=pahcwk1h5hzBdKFSTVuCZ86hdxU,"{""objects"":[{""featureId"":""ckdfc6su601y70y3t7pgre5vz"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":300,""left"":138,""height"":257,""width"":462},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc6su601y70y3t7pgre5vz?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596508919000,1596509224000,2.635,Fresh-Blueberry-Margaritas-8.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc6s99001s3h5spf0qgchr
ckdfc6vm4001s3h5so2ulb3eo,ckdevkwmykwem0aoweh1z4rtl,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F3bdba192-7181-32a8-6db8-3eb468ec90d7-image21(1).jpeg?Expires=1598394638272&KeyName=labelbox-assets-key-1&Signature=LcnvBML4jMaC_lI-_EYB3D6Jg68,"{""objects"":[{""featureId"":""ckdfc6t7n02k90y4v8ioac7r5"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":0,""left"":0,""height"":182,""width"":269},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc6t7n02k90y4v8ioac7r5?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",kyra.sunil@gmail.com,Rotten Detection,1596508921000,1596509224000,16.359,image21(1).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc6vm4001s3h5so2ulb3eo
ckdfc6xpb001t3h5szewohvg0,ckdevkwmpkvtm0aow67z49mwb,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F07d173d9-0788-a7b5-5ad1-1d312c523fbb-fresh-oranges-stock-picture-2725522.jpg?Expires=1598394638272&KeyName=labelbox-assets-key-1&Signature=YcZ4uJCo63UyBSR2oNyN5CN2h1I,"{""objects"":[{""featureId"":""ckdfc6y6q03u50y2pe4npdmi5"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":664,""left"":309,""height"":423,""width"":488},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc6y6q03u50y2pe4npdmi5?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596508926000,1596509225000,1.626,fresh-oranges-stock-picture-2725522.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc6xpb001t3h5szewohvg0
ckdfc6za9001u3h5s8up0ge31,ckdevkwn2kwm20aow7fjzewlg,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F1e35ce82-6c17-8cfb-3748-04485cd1f532-images10(4).jpg?Expires=1598394638274&KeyName=labelbox-assets-key-1&Signature=WReoQZ0GcpEoBkIilO7uwnwY8Wk,{},achintya_s@outlook.com,Rotten Detection,1596508928000,1596508928000,1.659,images10(4).jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc6za9001u3h5s8up0ge31
ckdfc70re001v3h5s789k3zki,ckdevkwn3kwpm0aow5ivo8exf,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F7aa7ced5-56e5-3766-1774-5804a6da0c8d-images44.jpg?Expires=1598394638274&KeyName=labelbox-assets-key-1&Signature=IAmqk2U8DQswlFdQNT7TTIOOfFM,{},achintya_s@outlook.com,Rotten Detection,1596508930000,1596508930000,1.595,images44.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc70re001v3h5s789k3zki
ckdfc71ur001w3h5s5wa0lotp,ckdevkwn7kwti0aow0mgs8gsy,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F9982b633-3c34-af9e-a7d6-95cfc0ba3a77-images121.jpg?Expires=1598394638274&KeyName=labelbox-assets-key-1&Signature=41nsPrbiO-QYT5fZ4O6CtpyYu9Q,{},achintya_s@outlook.com,Rotten Detection,1596508931000,1596508931000,1.072,images121.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc71ur001w3h5s5wa0lotp
ckdfc7dzn001x3h5s5rmibast,ckdevkwn9kwx20aow9nl71ldu,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fbd6bd024-9748-a313-d13e-7164ba10bca1-pears-jpeg.jpg?Expires=1598394638275&KeyName=labelbox-assets-key-1&Signature=AwF7VmJqreAwkVUxKe7Wm9APZic,"{""objects"":[{""featureId"":""ckdfc77aj03d50y6r50le5wsg"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":299,""left"":105,""height"":501,""width"":416},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc77aj03d50y6r50le5wsg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfc7eh002070y3t6xnyd8v7"",""schemaId"":""ckdaol02j0o3f0y8ac3t5c2zn"",""title"":""hard_to_tell"",""value"":""hard_to_tell"",""color"":""#FFFF00"",""bbox"":{""top"":222,""left"":869,""height"":518,""width"":331},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc7eh002070y3t6xnyd8v7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596508947000,1596509226000,5.417,pears-jpeg.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc7dzn001x3h5s5rmibast
ckdfc7gb0001y3h5svkinx724,ckdevkwnbkx0m0aowb3qkg5z4,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fbb26278d-24e7-52fc-be3c-2784dce84ba8-ULB87jwvLFfFXKJk43Otq6xIPFXam.jpg_350x350.jpg?Expires=1598394638275&KeyName=labelbox-assets-key-1&Signature=4cl2A57mIrtpj5XipNkohtlBNOw,{},achintya_s@outlook.com,Rotten Detection,1596508950000,1596508950000,2.636,ULB87jwvLFfFXKJk43Otq6xIPFXam.jpg_350x350.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc7gb0001y3h5svkinx724
ckdfc7hm6001t3h5so44w4sum,ckdevkwn0kwi60aow1wttbt34,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F801d7868-5623-1b5b-7a50-155f0bf7e262-images3.jpg?Expires=1598394638275&KeyName=labelbox-assets-key-1&Signature=FX0CzWQZW5ky2apa5OYCevTJ3Hk,"{""objects"":[{""featureId"":""ckdfc71nx03ua0y2p5iwfd40s"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":113,""left"":122,""height"":45,""width"":38},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc71nx03ua0y2p5iwfd40s?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfc77mt00yg0y42e42l7q8y"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":49,""left"":185,""height"":20,""width"":22},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc77mt00yg0y42e42l7q8y?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfc7ftl020f0y3th5s9bpms"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":102,""left"":169,""height"":16,""width"":20},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc7ftl020f0y3th5s9bpms?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",kyra.sunil@gmail.com,Rotten Detection,1596508950000,1596509227000,19.126,images3.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc7hm6001t3h5so44w4sum
ckdfc7psz001z3h5ss5t4mzyp,ckdevkwngkx460aow7s61bw9u,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F4d5f76d8-5862-9def-5912-cdfceb360b70-webimage-9E246639-5619-4B4F-88FAA028623F4A7D.png?Expires=1598394638275&KeyName=labelbox-assets-key-1&Signature=7L5Md0B002EKNTm3D1TlbfKhYOw,{},achintya_s@outlook.com,Rotten Detection,1596508962000,1596508962000,11.985,webimage-9E246639-5619-4B4F-88FAA028623F4A7D.png,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc7psz001z3h5ss5t4mzyp
ckdfc7siw00203h5slobwwujr,ckdevkwmdkv520aow9z0t6an6,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fff346ff2-bb0f-5a55-df4e-1f6a4da482cd-21DejQuoT2L._AC_UY218_.jpg?Expires=1598394638275&KeyName=labelbox-assets-key-1&Signature=BWDiwRNxFNMWo8VSnT1-T96HY8s,{},achintya_s@outlook.com,Rotten Detection,1596508966000,1596508966000,3.061,21DejQuoT2L._AC_UY218_.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc7siw00203h5slobwwujr
ckdfc7ux4001u3h5sbul6g51x,ckdevkwmqkvx60aow1i8wc2d5,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fa6f2cd1f-a737-50de-c28a-0fdd16e7efdb-H1ca39599782149b0ae6a3969501234f6y.jpg_350x350.jpg?Expires=1598394638276&KeyName=labelbox-assets-key-1&Signature=SHgyqL-ftSCIBPY7rVsGZrJAeGQ,"{""objects"":[{""featureId"":""ckdfc7mej07ms0y5a7iey3v6x"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":124,""left"":126,""height"":147,""width"":182},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc7mej07ms0y5a7iey3v6x?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfc7rol00zl0y42hvpdg1lp"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":125,""left"":41,""height"":150,""width"":134},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc7rol00zl0y42hvpdg1lp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",kyra.sunil@gmail.com,Rotten Detection,1596508969000,1596509227000,11.077,H1ca39599782149b0ae6a3969501234f6y.jpg_350x350.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc7ux4001u3h5sbul6g51x
ckdfc7vcd00213h5s8gwh9lb5,ckdevkwmfkv8m0aowgcew90xv,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F15c0d33f-1177-5d12-4c7b-f1a2b6b93aaf-800px_COLOURBOX2658572.jpg?Expires=1598394638276&KeyName=labelbox-assets-key-1&Signature=SkZeudykKbQRqEI9phnEijbZnzk,{},achintya_s@outlook.com,Rotten Detection,1596508969000,1596508969000,3.037,800px_COLOURBOX2658572.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc7vcd00213h5s8gwh9lb5
ckdfc85vn001v3h5sl7kd9vcr,ckdevkwmskw0q0aow1joofwwb,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F4ebe8a52-dd4f-51fe-21e2-709576bea847-image2(1).jpeg?Expires=1598394638276&KeyName=labelbox-assets-key-1&Signature=JypfSR7QofKXVAb3j-7npZCjCqM,"{""objects"":[{""featureId"":""ckdfc81nu02nn0y4vgzv7g9ua"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":73,""left"":12,""height"":127,""width"":134},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc81nu02nn0y4vgzv7g9ua?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfc84v602nv0y4vg06tekam"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":12,""left"":96,""height"":131,""width"":139},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc84v602nv0y4vg06tekam?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",kyra.sunil@gmail.com,Rotten Detection,1596508981000,1596509228000,6.848,image2(1).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc85vn001v3h5sl7kd9vcr
ckdfc86s200223h5sevdnh7p5,ckdevkwmgkvc60aow7g8k2e80,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F389d7932-bf95-7004-2dda-8c2a5f0b5f2e-43905930-fresh-mango-fruit-in-white-plate-on-wooden-table.jpg?Expires=1598394638276&KeyName=labelbox-assets-key-1&Signature=xuF5uDWrQstDjgCv_mY91X_1nxc,"{""objects"":[{""featureId"":""ckdfc80h1021q0y3t5rm76f4o"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":252,""left"":199,""height"":146,""width"":432},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc80h1021q0y3t5rm76f4o?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfc83ga03fa0y6r5gkwcurn"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":408,""left"":584,""height"":213,""width"":184},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc83ga03fa0y6r5gkwcurn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfc87aj02240y3t9gyrgak2"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":551,""left"":756,""height"":140,""width"":187},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc87aj02240y3t9gyrgak2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596508985000,1596509228000,6.614,43905930-fresh-mango-fruit-in-white-plate-on-wooden-table.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc86s200223h5sevdnh7p5
ckdfc8c7v001w3h5ssfw5zg3j,ckdevkwmukw4a0aow6eju7r2w,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fb564eaff-9bca-6ada-1280-40c3ecbcf9cb-image7(4).jpeg?Expires=1598394638276&KeyName=labelbox-assets-key-1&Signature=_zpoz5keIghv91xKEvKJzSzV5DU,"{""objects"":[{""featureId"":""ckdfc8bhc03g30y6r66b38oci"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":2,""left"":10,""height"":223,""width"":190},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc8bhc03g30y6r66b38oci?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",kyra.sunil@gmail.com,Rotten Detection,1596508990000,1596509229000,4.87,image7(4).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc8c7v001w3h5ssfw5zg3j
ckdfc8byg00233h5sjdw9utti,ckdevkwmjkvfq0aow2bi9epw8,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fb7d4ee18-af52-17cc-6aca-3687d0c602e4-AdobeStock_174938002_1024x1024.jpg?Expires=1598394638277&KeyName=labelbox-assets-key-1&Signature=vJolIq1F244Mlu_e-Slr9rP5kgg,"{""objects"":[{""featureId"":""ckdfc8cjz02o30y4vboajbakv"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":46,""left"":34,""height"":490,""width"":968},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc8cjz02o30y4vboajbakv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596508991000,1596509229000,5.191,AdobeStock_174938002_1024x1024.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc8byg00233h5sjdw9utti
ckdfc8flh00243h5sbrp2lhk1,ckdevkwmkkvja0aow8uqogkzr,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F25119320-2893-f097-4cb6-37dbfd93e822-BlueberriesatHome__2017Opt.jpg?Expires=1598394638277&KeyName=labelbox-assets-key-1&Signature=8hxRvAPxzyPuWMpyQDgFDH5Ruq0,{},achintya_s@outlook.com,Rotten Detection,1596508996000,1596508996000,4.277,BlueberriesatHome__2017Opt.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc8flh00243h5sbrp2lhk1
ckdfc8klh00253h5s77f1k062,ckdevkwmlkvmu0aow6qmxdtot,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Ff5ec265d-5580-9155-c59f-a072ff3e5d93-depositphotos_180568678-stock-photo-fresh-orange-oranges-fruit-fruits.jpg?Expires=1598394638278&KeyName=labelbox-assets-key-1&Signature=4NCpvoN6wiiXtlibidN2ovi5-jM,"{""objects"":[{""featureId"":""ckdfc8jke03wu0y2pdo1o5rn5"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":777,""left"":147,""height"":568,""width"":730},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc8jke03wu0y2pdo1o5rn5?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfc8l73011d0y4218qw5rzy"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":971,""left"":908,""height"":384,""width"":624},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfc8l73011d0y4218qw5rzy?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596509002000,1596509231000,2.839,depositphotos_180568678-stock-photo-fresh-orange-oranges-fruit-fruits.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfc8klh00253h5s77f1k062
